,record_id,start_page,volume,alpha_pub_date,numeric_pub_date,record_title,issue,pagination,url_doc_view,pub_id,year,month,day,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name,perceived_author_gender
110,125348650,1,55,"May 1, 1884",18840501,Review 2 -- No Title,18,1,http://search.proquest.com/docview/125348650/,24208,1884,,,single_focus,A Lecture on the Glacial Phenomena in the United States,1882,,,Nonfiction - lecture,,http://viaf.org/viaf/35565057,G. Frederick Wright,m
111,88482567,45,46,"Dec 1, 1915",19151201,A SUPERB BOOK OF INTERIORS,6,,http://search.proquest.com/docview/88482567/,39141,1915,,,cluster,,,,,,,,,
112,125272943,13,72,"Apr 4, 1901",19010404,Review 3 -- No Title,14,13,http://search.proquest.com/docview/125272943/,24208,1901,,,single_focus,The Religion of Democracy: A Memorandum of Modern Principles,1901,Funk & Wagnalls Company,http://viaf.org/viaf/148443438,Nonfiction,$1,http://viaf.org/viaf/305127494,Charles Ferguson,m
113,127429344,267,68,"Aug 20, 1890",18900820,Our Book Table.,34,267,http://search.proquest.com/docview/127429344/,24380,1890,,,cluster,,,,,,,,,
114,136243777,802,74,"May 28, 1896",18960528,Literary,22,802,http://search.proquest.com/docview/136243777/,26663,1896,,,multi,,,,,,,,,multi
115,124766315,351,5,Jun 1897,18970601,Review 11 -- No Title,4,,http://search.proquest.com/docview/124766315/,24243,1897,,,single_focus,One Man Who Was Content,1897,The Century Company,http://viaf.org/viaf/127849436,Fiction,$1.00,http://viaf.org/viaf/44455381,Schuyler Van Rensselaer,f
116,125237947,124,152,Jul 1916,19160701,Review 3 -- No Title,1,124,http://search.proquest.com/docview/125237947/,41361,1916,,,cluster,,,,,,,,,
117,137534063,351,VOL. XXVII.,Mar 1896,18960301,Briefer Notice.,No. 159.,351,http://search.proquest.com/docview/137534063/,24705,1896,,,multi,,,,,,,,,
118,136964116,490,89,"Jun 27, 1908",19080627,President Hadley on Public Morals,9,490,http://search.proquest.com/docview/136964116/,35617,1908,,,single_focus,Standards of Public Morality,1908,The Macmillan Company,http://viaf.org/viaf/140726562,Nonfiction,$1,http://viaf.org/viaf/27225581,Arthur Twinning Hadley,m
119,89637944,151,II,Nov 1881,18811101,Review 7 -- No Title,19,151,http://search.proquest.com/docview/89637944/,25244,1881,,,cluster,,,,,,,,,
120,125562679,412,50,"May 25, 1900",19000525,BOOK REVIEWS.,21,412,http://search.proquest.com/docview/125562679/,24805,1900,,,multi,,,,,,,,,
121,124900758,68,20,"Jul 29, 1893",18930729,Theological and Religious Literature,597,68,http://search.proquest.com/docview/124900758/,24241,1893,,,multi,,,,,,,,,
122,124178806,388,87,"Mar 15, 1902",19020315,The Literature of the Day,11,388,http://search.proquest.com/docview/124178806/,26207,1902,,,single_focus,Ulysses,1902,Macmillan,http://viaf.org/viaf/140726562,Drama,$1.25,http://viaf.org/viaf/6410920,Stephen Phillips,m
123,90225603,448,269,"May 13, 1911",19110513,BOOKS AND AUTHORS.,3488,448,http://search.proquest.com/docview/90225603/,35438,1911,,,multi,,,,,,,,,
124,127401910,51,68,"Feb 12, 1890",18900212,Our Book Table.,7,51,http://search.proquest.com/docview/127401910/,24380,1890,,,multi,,,,,,,,,
125,90114308,206,21,"Jun 21, 1890",18900621,The Revision of the Westminster Symbols.,13,,http://search.proquest.com/docview/90114308/,25067,1890,,,multi,,,,,,,,,
126,125715359,157,29,Jan/Feb 1895,18950101,Review 2 -- No Title,,157,http://search.proquest.com/docview/125715359/,35448,1895,,,single_focus,Elliot's General Practice,1894,The Bowen-Merrill Company,,Nonfiction - legal,,http://viaf.org/viaf/53225790;http://viaf.org/viaf/55686314,Byron K Elliott; William F Elliott,none
127,136678992,761,76,"Jun 2, 1898",18980602,AMONG THE BOOKS,22,761,http://search.proquest.com/docview/136678992/,26663,1898,,,multi,,,,,,,,,
128,137097377,465,199,Mar 1914,19140301,FAMILIAR SPANISH TRAVELS.,700,465,http://search.proquest.com/docview/137097377/,40705,1914,,,single_focus,Familiar Spanish Travels,1913,Harper & Brothers,http://viaf.org/viaf/122099855,Nonfiction - travel,,http://viaf.org/viaf/95191935,William Dean Howells,m
129,124450952,XIII,,Jan 1894,18940101,"THE FOUNTAIN OF LIFE, OR THE THREEFOLD POWER OF SEX.",No. L.,XIII,http://search.proquest.com/docview/124450952/,24237,1894,,,single_focus,"The Fountain of Life, or the Threefold Power of Sex",1894,The Independent Publishing Co.,,Nonfiction,,http://viaf.org/viaf/16233540,Lois Waisbrooker,none
130,89671396,404,LXI,"Nov 16, 1916",19161116,A doctor of divinity's human side.,729,404,http://search.proquest.com/docview/89671396/,25244,1916,,,single_focus,William Newton Clarke,1916,Scribner,http://viaf.org/viaf/121555288,Nonfiction - biographical,$2,,Mrs. Clarke,f
131,124898408,114,16,"Sep 5, 1891",18910905,"Mme. Bazan's ""Wedding-Trip""",401,114,http://search.proquest.com/docview/124898408/,24241,1891,,,single_focus,A Wedding-Trip,,Cassell Publishing Co.,http://viaf.org/viaf/121718240,Fiction - novel,$1,http://viaf.org/viaf/51699645,Emilia Pardo Bazan,f
132,125217131,421,12,Dec 1890,18901201,New Fiction.,3,,http://search.proquest.com/docview/125217131/,24901,1890,,,multi,,,,,,,,,
133,126821749,38,,"Nov 15, 1902",19021115,SIR EDWARD RUSSELL ON THE DRAMA,2949,38,http://search.proquest.com/docview/126821749/,34455,1902,,,not_review,,,,,,,,,
134,136745443,948,46,"Nov 19, 1892",18921119,Review 1 -- No Title,21,948,http://search.proquest.com/docview/136745443/,35616,1892,,,cluster,,,,,,,,,
135,136960562,80,56,"May 1, 1897",18970501,RELIGIOUS AND THEOLOGICAL,1,80,http://search.proquest.com/docview/136960562/,35617,1897,,,multi,,,,,,,,,
136,90153449,20,11,"Jan 17, 1880",18800117,GILBERT STUART.,2,20,http://search.proquest.com/docview/90153449/,25067,1880,,,single_focus,The Life and Works of Gilbert Stuart,,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction - biographical,$10.00,http://viaf.org/viaf/43282980,George C. Mason,m
137,90154588,75,16,"Mar 7, 1885",18850307,GOSSE'S GRAY.,6,75,http://search.proquest.com/docview/90154588/,25067,1885,,,single_focus,The Works of Thomas Gray in Prose and Verse,,A. C. Armstrong & Co.,http://viaf.org/viaf/136364532,Poetry,$6.00,http://viaf.org/viaf/54239311,Edmund Gosse,m
138,90161546,77,34,Apr 1903,19030401,MAXIM GORKY.,4,,http://search.proquest.com/docview/90161546/,25067,1903,,,single_focus,Maxim Gorky: His Life and Writings,,"McClure, Philips & Co.",http://viaf.org/viaf/125952360,Nonfiction - biographical,$1.50,http://viaf.org/viaf/61981381,E. J. Dillon,m
139,90366816,186,161,"Apr 19, 1884",18840419,THE LATE F. D. MAURICE.,2078,186,http://search.proquest.com/docview/90366816/,35437,1884,,,cluster,,,,,,,,,
140,124732047,460,59,Jun 1924,19240601,THE BOOK OF THE MONTH,4,,http://search.proquest.com/docview/124732047/,24243,1924,,,single_focus,The Works of Matthew Arnold,,The Macmillan Co.,http://viaf.org/viaf/140726562,Poetry,,http://viaf.org/viaf/73868557,Matthew Arnold,m
141,89650632,139,XXV,"Sep 1, 1898",18980901,Review 3 -- No Title,293,139,http://search.proquest.com/docview/89650632/,25244,1898,,,multi,,,,,,,,,
142,124885148,267,34,Mar 1899,18990301,A Company of Recent Poets,861,,http://search.proquest.com/docview/124885148/,24242,1899,,,multi,,,,,,,,,
143,89657962,429,XXXV,"Dec 1, 1903",19031201,Review 2 -- No Title,419,429,http://search.proquest.com/docview/89657962/,25244,1903,,,brief,,,,,,,,,
144,90067016,113,24,"Apr 8, 1893",18930408,FICTION.,7,,http://search.proquest.com/docview/90067016/,25067,1893,,,multi,,,,,,,,,
145,89639344,197,IV,Dec 1883,18831201,Review 5 -- No Title,44,197,http://search.proquest.com/docview/89639344/,25244,1883,,,multi,,,,,,,,,
146,90546389,681,57,"Sep 22, 1904",19040922,Review 4 -- No Title,2912,681,http://search.proquest.com/docview/90546389/,24565,1904,,,single_focus,The Romance of Piscator,,Henry Holt & Co.,http://viaf.org/viaf/126775354,Fiction,$1.25,http://viaf.org/viaf/61695230,Henry Wysham Lanier,m
147,90583446,1276,56,"Jun 2, 1904",19040602,Review 5 -- No Title,2896,1276,http://search.proquest.com/docview/90583446/,24565,1904,,,cluster,,,,,,,,,
148,124389519,631,109,Oct 1924,19241001,Japan,4,631,http://search.proquest.com/docview/124389519/,41500,1924,,,not_review,,,,,,,,,
149,126946588,17,,"Dec 13, 1894",18941213,Other Publications,50,17,http://search.proquest.com/docview/126946588/,25449,1894,,,cluster,,,,,,,,,
150,124733988,267,58,Nov 1923,19231101,THE SKETCH BOOK,3,,http://search.proquest.com/docview/124733988/,24243,1923,,,not_review,,,,,,,,,
151,125547097,153,XXIV,May 1882,18820501,"Robinson's ""Wild Garden.""",1,153,http://search.proquest.com/docview/125547097/,24807,1882,,,single_focus,The Wild Garden,,Scribner & Welford,http://viaf.org/viaf/129466493,Nonfiction,,http://viaf.org/viaf/69817840,W. Robinson,m
152,136971619,764,85,"Mar 30, 1907",19070330,A Little Old World,13,764,http://search.proquest.com/docview/136971619/,35617,1907,,,single_focus,The Patriot ,,G.P. Putnam's Sons,http://viaf.org/viaf/295600056,Fiction,$1.50,http://viaf.org/viaf/39408145,Antonio Fogazzaro,none
153,124907408,201,14,"Oct 25, 1890",18901025,A Western Volapuk,356,201,http://search.proquest.com/docview/124907408/,24241,1890,,,single_focus,"A Manual of the Oregon Trade Language, or Chinook Jargon",,Scribner & Welford,http://viaf.org/viaf/129466493,Nonfiction - reference,$1.50,http://viaf.org/viaf/59157153,Horatio Hale,m
154,853431328,955,36,"Jul 27, 1905",19050727,NEW BOOKS,1835,,http://search.proquest.com/docview/853431328/,106040,1905,,,cluster,,,,,,,,,
155,89674030,525,LXI,"Dec 14, 1916",19161214,A LEADER IN CONSTRUCTIVE AMERICANISM.,731,525,http://search.proquest.com/docview/89674030/,25244,1916,,,multi,,,,,,,,,
156,128063552,10,18,"Mar 22, 1890",18900322,LITERARY NOTES,12,,http://search.proquest.com/docview/128063552/,41292,1890,,,cluster,,,,,,,,,
157,89768172,276,135,Aug 1900,19000801,THE LIE.,2,,http://search.proquest.com/docview/89768172/,24090,1900,,,not_review,,,,,,,,,
158,136262693,350,78,"Mar 15, 1900",19000315,Notes About New Books,11,350,http://search.proquest.com/docview/136262693/,26663,1900,,,multi,,,,,,,,,
159,127965289,339,36,Jul 1882,18820701,BOOK NOTICES.,,339,http://search.proquest.com/docview/127965289/,35539,1882,,,not_review,,,,,,,,,
160,124497140,128,32,Mar 1895,18950301,Review 1 -- No Title,4,,http://search.proquest.com/docview/124497140/,24200,1895,,,cluster,,,,,,,,,
161,574725053,564,18,"Aug 23, 1883",18830823,BOOKS RECEIVED,831,,http://search.proquest.com/docview/574725053/,54317,1883,,,not_review,,,,,,,,,
162,136872320,413,70,"Mar 27, 1897",18970327,REVIEWS.,13,,http://search.proquest.com/docview/136872320/,24230,1897,,,single_focus,The Practice of Medicine,1897,J.B. Lippincott Co.,http://viaf.org/viaf/265495543,Nonfiction,,http://viaf.org/viaf/56173805,Horatio C. Wood,m
163,90374186,17,42,"Sep 11, 1890",18900911,Review 1 -- No Title,2180,17,http://search.proquest.com/docview/90374186/,24565,1890,,,cluster,,,,,,,,,
164,125724646,371,40,1908,19080101,Review 41 -- No Title,1,,http://search.proquest.com/docview/125724646/,24994,1908,,,cluster,,,,,,,,,
165,753990033,208,23,"Mar 13, 1890",18900313,MAGAZINES,1178,,http://search.proquest.com/docview/753990033/,54317,1890,,,cluster,,,,,,,,,
166,127091460,193,,"Apr 13, 1899",18990413,NEW BOOKS WORTH READING,,193,http://search.proquest.com/docview/127091460/,35116,1899,,,cluster,,,,,,,,,
167,136412545,303,8,Mar 1885,18850301,Review 1 -- No Title,185,,http://search.proquest.com/docview/136412545/,35594,1885,,,multi,,,,,,,,,
168,90142613,237,28,"Jul 24, 1897",18970724,THE GADFLY.,15,,http://search.proquest.com/docview/90142613/,25067,1897,,,single_focus,The Gadfly,,Henry Holt & Co.,http://viaf.org/viaf/126775354,Fiction - novel,$1.25,http://viaf.org/viaf/67276863,E. L. Voynich,m
169,124217248,328,80,"Feb 28, 1895",18950228,MISCELLANEOUS.,9,328,http://search.proquest.com/docview/124217248/,26206,1895,,,multi,,,,,,,,,
170,90537156,1342,59,"Dec 7, 1905",19051207,The City: The Hope of Democracy,2975,1342,http://search.proquest.com/docview/90537156/,24565,1905,,,single_focus,The City: The Hope of Democracy,,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction - academic/pseudo-academic,$1.50,http://viaf.org/viaf/52061425,Frederic C. Howe,m
171,124181252,322,87,"Mar 1, 1902",19020301,HISTORY,9,322,http://search.proquest.com/docview/124181252/,26207,1902,,,cluster,,,,,,,,,
172,89668273,305,XXXVI,"May 1, 1904",19040501,Review 2 -- No Title,429,305,http://search.proquest.com/docview/89668273/,25244,1904,,,multi,,,,,,,,,
173,127983729,427,34,Oct 1880,18801001,Review 5 -- No Title,,427,http://search.proquest.com/docview/127983729/,35539,1880,,,not_review,,,,,,,,,
174,124527676,262,1,Jul 1888,18880701,"The Quick or the Dead,",2,262,http://search.proquest.com/docview/124527676/,24584,1888,,,cluster,,,,,,,,,
175,88797650,XVI,11,"Sep 1, 1914",19140901,NEW BOOKS,9,,http://search.proquest.com/docview/88797650/,40147,1914,,,cluster,,,,,,,,,
176,126788760,382,Vol. LXXX.,"Jun 10, 1899",18990610,Review 1 -- No Title,No. 23.,382,http://search.proquest.com/docview/126788760/,41364,1899,,,not_review,,,,,,,,,
177,882979324,1400,66,"Jun 13, 1919",19190613,New Books,24,,http://search.proquest.com/docview/882979324/,266687,1919,,,cluster,,,,,,,,,
178,124153184,719,90,"Nov 18, 1905",19051118,FOR BOYS,46,719,http://search.proquest.com/docview/124153184/,26207,1905,,,cluster,,,,,,,,,
179,90164528,86,26,"Mar 23, 1895",18950323,LATIN POETRY.,6,,http://search.proquest.com/docview/90164528/,25067,1895,,,single_focus,Lectures on Latin Poetry,,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Nonfiction - academic/pseudo-academic,$1.50,http://viaf.org/viaf/64087491,R. Y. Tyrrell,m
180,136685293,700,87,"Nov 25, 1909",19091125,Review 19 -- No Title,47,700,http://search.proquest.com/docview/136685293/,26663,1909,,,brief,,,,,,,,,m
181,895799698,908,17,"Jun 1, 1922",19220601,BOOK REVIEWS,8,,http://search.proquest.com/docview/895799698/,85395,1922,,,cluster,,,,,,,,,
182,124703310,670,23,Jul 1898,18980701,LIGHT AND PEACE.,91,670,http://search.proquest.com/docview/124703310/,24831,1898,,,cluster,,,,,,,,,
183,90607194,338,80,"Nov 30, 1914",19141130,HOW TO SUCCEED,3443,338,http://search.proquest.com/docview/90607194/,24565,1914,,,cluster,,,,,,,,,
184,89662238,76,XXIV,"Feb 1, 1898",18980201,A MONUMENTAL WORK FOR BIBLE STUDENTS.,279,76,http://search.proquest.com/docview/89662238/,25244,1898,,,single_focus,The Expositor's Greek Testament,,"Dodd, Mead & Co.",http://viaf.org/viaf/266483422,Nonfiction - religious,,http://viaf.org/viaf/55425340; http://viaf.org/viaf/100190632,Alexander Balmain Bruce; Marcus Dods,m
185,605760306,129,33,"May 1, 1888",18880501,LITERARY NOTICES,,,http://search.proquest.com/docview/605760306/,105429,1888,,,cluster,,,,,,,,,
186,128142635,204,6,"Oct 1, 1881",18811001,Our Book Table,10,,http://search.proquest.com/docview/128142635/,38351,1881,,,cluster,,,,,,,,,
187,124365327,376,9,Dec 1892,18921201,BIBLIOGRAPHICAL NOTES.,8,,http://search.proquest.com/docview/124365327/,41157,1892,,,not_review,,,,,,,,,
188,124732741,297,60,Nov 1924,19241101,EMBALMING BOOKS IN CATCH PHRASES,3,,http://search.proquest.com/docview/124732741/,24243,1924,,,not_review,,,,,,,,,
189,90528767,221,68,"Jul 25, 1907",19070725,Review 10 -- No Title,3060,221,http://search.proquest.com/docview/90528767/,24565,1907,,,single_focus,"The Religion of All Good Men, and Other Studies in Christian Ethics",,"McClure, Philips & Co.",http://viaf.org/viaf/125952360,Nonfiction - religious,$1.20,http://viaf.org/viaf/36985281,H. W. Garrod,m
190,89649785,202,XXVIII,"Mar 16, 1900",19000316,THE RACES OF EUROPE.,330,202,http://search.proquest.com/docview/89649785/,25244,1900,,,single_focus,The Races of Europe,,D. Appleton & Co.,http://viaf.org/viaf/129012558,Nonfiction - academic/pseudo-academic,,http://viaf.org/viaf/45143903,William Z. Ripley,m
191,873897343,3,37,"Jun 17, 1904",19040617,NEW PUBLICATIONS,1,,http://search.proquest.com/docview/873897343/,266689,1904,,,single_focus,American Street Railway Investments,,The McGraw Publishing Company,http://viaf.org/viaf/137173312,Nonfiction - reference,$5,,,none
192,90468035,19,45,"Nov 2, 1893",18931102,LITERARY NOTES.,2344,19,http://search.proquest.com/docview/90468035/,24565,1893,,,not_review,,,,,,,,,
193,230862091,132,51,"Jan 23, 1897",18970123,Reviews and Notices,4,,http://search.proquest.com/docview/230862091/,40146,1897,,,cluster,,,,,,,,,
194,137578964,343,1,Jul 1922,19220701,Review 1 -- No Title,3,343,http://search.proquest.com/docview/137578964/,25258,1922,,,multi,,,,,,,,,
195,126400532,79,49,"Mar 8, 1882",18820308,THE MAKING OF ENGLAND.,10,79,http://search.proquest.com/docview/126400532/,34897,1882,,,single_focus,The Making of England,,Harper & Brothers,http://viaf.org/viaf/122099855,Nonfiction - historical,,https://viaf.org/viaf/44315155/,John Richard Green,m
196,90251773,298,265,"Apr 30, 1910",19100430,POLITICAL POETRY.,3434,298,http://search.proquest.com/docview/90251773/,35438,1910,,,single_focus,Political Satire in English Poetry,,Cambridge University Press,http://viaf.org/viaf/127979069,Nonfiction - academic/pseudo-academic,3 shillings 6 pence,http://viaf.org/viaf/24732872,C. W. Previte-Orton,m
197,136676918,865,76,"Jun 23, 1898",18980623,RECORD AND REVIEW,25,865,http://search.proquest.com/docview/136676918/,26663,1898,,,not_review,,,,,,,,,
198,910538842,164,12,"Oct 15, 1905",19051015,BOOK REVIEWS,41,,http://search.proquest.com/docview/910538842/,526297,1905,,,cluster,,,,,,,,,
199,88993840,230,64,"Aug 8, 1903",19030808,Book Reviews,6,,http://search.proquest.com/docview/88993840/,40146,1903,,,cluster,,,,,,,,,
200,88412103,574,14,"Jul 1, 1897",18970701,JANE AUSTEN'S LIFE,6,,http://search.proquest.com/docview/88412103/,40426,1897,,,cluster,,,,,,,,,
201,124900705,1,19,"Jan 7, 1893",18930107,Sir Daniel Wilson's Ethnographic Studies,568,1,http://search.proquest.com/docview/124900705/,24241,1893,,,single_focus,"The Lost Atlantis, and other ethnographic studies",,Macmillan & Co.,http://viaf.org/viaf/140726562,Nonfiction - academic/pseudo-academic,,http://viaf.org/viaf/70129621,Daniel Wilson,m
202,136534663,576,86,"Mar 25, 1905",19050325,BOOK REVIEWS.,12,,http://search.proquest.com/docview/136534663/,24230,1905,,,cluster,,,,,,,,,
203,124764451,362,6,Dec 1897,18971201,BRANDER MATTHEWS'S SHORT STORIES.,4,,http://search.proquest.com/docview/124764451/,24243,1897,,,single_focus,Outlines in Local Colour,,Harper & Bros.,http://viaf.org/viaf/122099855,Fiction - short story,$1.25,http://viaf.org/viaf/32113174,Brander Matthews,m
204,90239525,704,249,"Jun 16, 1906",19060616,BOOKS AND AUTHORS.,3232,704,http://search.proquest.com/docview/90239525/,35438,1906,,,cluster,,,,,,,,,
205,90163229,7,34,"Jan 1, 1903",19030101,ECHOES OF THE BOER WAR.,1,,http://search.proquest.com/docview/90163229/,25067,1903,,,multi,,,,,,,,,
206,124740955,382,54,Dec 1921,19211201,A SHELF OF RECENT BOOKS,4,,http://search.proquest.com/docview/124740955/,24243,1921,,,single_focus,The Charmed Circle,,Alfred A. Knopf,http://viaf.org/viaf/142395924,Fiction - novel,,http://viaf.org/viaf/74305485,Edward Alden Jewell,m
207,124907728,294,18,"Nov 26, 1892",18921126,"Mr. Warner's ""In the Levant""",562,294,http://search.proquest.com/docview/124907728/,24241,1892,,,cluster,,,,,,,,,
